payment_id,ride_id,user_id,amount,payment_method,payment_status,transaction_id,payment_time
11053,11053,4050,44.28,cash,completed,TXN00011053,2025-08-02 04:52:00
11054,11054,4286,111.86,cash,completed,TXN00011054,2024-06-01 11:17:00
11055,11055,3021,37.56,wallet,completed,TXN00011055,2024-12-01 13:13:00
11056,11056,5297,67.21,card,completed,TXN00011056,2025-02-26 15:52:00
11057,11057,6311,48.15,wallet,completed,TXN00011057,2024-03-16 14:07:00
11058,11058,6509,64.00,cash,completed,TXN00011058,2025-09-05 10:16:00
11059,11059,7938,59.54,cash,completed,TXN00011059,2024-09-25 11:33:00
11060,11060,9587,49.84,wallet,completed,TXN00011060,2025-06-23 10:13:00
11061,11061,4269,13.26,cash,completed,TXN00011061,2025-10-20 08:02:00
11062,11062,9619,15.78,cash,completed,TXN00011062,2024-10-21 01:54:00
11063,11063,4210,59.15,card,completed,TXN00011063,2024-05-12 22:00:00
11064,11064,3036,28.95,wallet,refunded,TXN00011064,2025-10-24 17:09:00
11065,11065,6822,83.40,wallet,completed,TXN00011065,2024-04-02 17:32:00
11066,11066,5245,55.59,card,completed,TXN00011066,2024-04-12 08:55:00
11067,11067,4288,40.14,wallet,completed,TXN00011067,2025-11-12 17:27:00
11068,11068,9190,70.08,wallet,completed,TXN00011068,2025-01-19 22:55:00
11069,11069,9443,97.43,card,completed,TXN00011069,2025-02-27 18:43:00
11070,11070,4874,39.92,card,completed,TXN00011070,2024-04-22 23:44:00
11071,11071,3830,128.19,cash,completed,TXN00011071,2025-05-25 23:36:00
11072,11072,8911,29.04,card,refunded,TXN00011072,2024-04-21 16:12:00
11073,11073,3757,18.47,cash,completed,TXN00011073,2024-12-27 09:36:00
11074,11074,6157,11.95,cash,refunded,TXN00011074,2024-08-18 09:56:00
11075,11075,6496,16.27,wallet,completed,TXN00011075,2025-03-04 08:12:00
11076,11076,4246,130.94,card,completed,TXN00011076,2024-03-17 12:36:00
11077,11077,8279,52.60,cash,completed,TXN00011077,2024-03-09 15:13:00
11078,11078,3231,48.99,cash,completed,TXN00011078,2024-02-23 06:27:00
11079,11079,7546,118.75,card,completed,TXN00011079,2025-11-14 06:48:00
11080,11080,9663,144.85,cash,completed,TXN00011080,2024-01-05 16:53:00
11081,11081,5384,145.28,cash,refunded,TXN00011081,2025-04-26 05:29:00
11082,11082,7245,73.58,wallet,completed,TXN00011082,2024-06-19 18:32:00
11083,11083,8716,117.75,cash,completed,TXN00011083,2025-05-28 03:32:00
11084,11084,8719,33.05,wallet,completed,TXN00011084,2024-02-08 09:21:00
11085,11085,3517,118.62,card,refunded,TXN00011085,2025-09-16 00:36:00
11086,11086,5949,36.48,card,completed,TXN00011086,2025-10-16 07:34:00
11087,11087,3854,19.46,card,completed,TXN00011087,2024-01-09 21:29:00
11088,11088,9872,53.99,wallet,completed,TXN00011088,2025-06-07 20:32:00
11089,11089,6508,101.50,card,completed,TXN00011089,2025-04-04 13:33:00
11090,11090,4987,120.98,cash,completed,TXN00011090,2025-05-03 01:27:00
11091,11091,3195,16.10,cash,completed,TXN00011091,2025-09-05 08:06:00
11092,11092,4460,121.70,card,refunded,TXN00011092,2024-05-12 17:06:00
11093,11093,6570,149.85,wallet,completed,TXN00011093,2024-12-16 00:45:00
11094,11094,9843,8.37,wallet,refunded,TXN00011094,2025-07-05 10:29:00
11095,11095,3953,39.39,cash,refunded,TXN00011095,2024-01-15 15:30:00
11096,11096,9181,144.55,wallet,completed,TXN00011096,2024-07-19 20:57:00
11097,11097,6880,79.27,card,completed,TXN00011097,2024-01-19 13:42:00
11098,11098,5923,59.25,wallet,completed,TXN00011098,2024-05-26 20:43:00
11099,11099,5628,81.31,wallet,completed,TXN00011099,2025-09-11 03:38:00
11100,11100,6135,149.66,cash,completed,TXN00011100,2025-03-07 19:48:00
11101,11101,3080,108.95,cash,completed,TXN00011101,2025-10-21 01:23:00
11102,11102,8155,8.42,card,refunded,TXN00011102,2025-05-19 01:01:00
11103,11103,4070,96.77,card,completed,TXN00011103,2025-10-15 14:08:00
11104,11104,8027,100.05,cash,completed,TXN00011104,2024-09-10 17:50:00
11105,11105,3201,9.20,wallet,completed,TXN00011105,2024-06-08 00:34:00
11106,11106,3186,86.54,card,refunded,TXN00011106,2024-10-10 19:59:00
11107,11107,6943,129.17,card,completed,TXN00011107,2025-12-09 23:42:00
11108,11108,3433,60.46,wallet,completed,TXN00011108,2024-05-22 19:37:00
11109,11109,3031,128.33,cash,completed,TXN00011109,2025-10-19 01:22:00
11110,11110,7971,52.27,card,completed,TXN00011110,2024-12-28 13:01:00
11111,11111,5238,121.13,cash,completed,TXN00011111,2024-09-02 18:26:00
11112,11112,9020,67.70,cash,completed,TXN00011112,2025-11-19 20:16:00
11113,11113,7849,66.71,cash,completed,TXN00011113,2024-03-01 10:25:00
11114,11114,3768,27.80,wallet,refunded,TXN00011114,2024-12-13 10:40:00
11115,11115,6853,49.54,wallet,completed,TXN00011115,2025-06-22 06:48:00
11116,11116,5119,85.60,card,completed,TXN00011116,2024-06-16 19:14:00
11117,11117,9463,72.95,card,completed,TXN00011117,2025-04-27 17:35:00
11118,11118,3955,93.67,card,completed,TXN00011118,2024-02-07 10:04:00
11119,11119,3783,70.35,wallet,completed,TXN00011119,2024-01-24 18:52:00
11120,11120,5030,19.34,card,completed,TXN00011120,2025-11-07 20:23:00
11121,11121,9951,51.27,card,completed,TXN00011121,2025-02-27 18:40:00
11122,11122,3249,23.79,card,completed,TXN00011122,2025-09-07 18:53:00
11123,11123,4154,65.63,cash,completed,TXN00011123,2024-05-14 20:06:00
11124,11124,7563,35.44,cash,completed,TXN00011124,2024-06-24 07:36:00
11125,11125,8334,118.72,cash,completed,TXN00011125,2024-10-10 10:11:00
11126,11126,7580,14.80,wallet,completed,TXN00011126,2024-04-12 10:17:00
11127,11127,8050,112.22,cash,completed,TXN00011127,2025-06-01 20:46:00
11128,11128,8717,20.75,wallet,refunded,TXN00011128,2024-02-19 05:44:00
11129,11129,4585,73.01,wallet,completed,TXN00011129,2025-07-07 03:11:00
11130,11130,3038,17.23,wallet,completed,TXN00011130,2025-01-17 10:08:00
11131,11131,7143,125.16,cash,completed,TXN00011131,2024-09-03 22:48:00
11132,11132,4365,76.04,card,refunded,TXN00011132,2024-05-01 16:09:00
11133,11133,9518,96.64,card,completed,TXN00011133,2024-07-03 09:10:00
11134,11134,3836,24.82,cash,completed,TXN00011134,2025-02-18 20:06:00
11135,11135,9455,35.33,cash,refunded,TXN00011135,2024-09-17 09:42:00
11136,11136,7097,74.23,cash,completed,TXN00011136,2025-01-25 22:21:00
11137,11137,9708,125.73,card,refunded,TXN00011137,2024-10-29 16:55:00
11138,11138,3121,145.69,cash,completed,TXN00011138,2025-08-06 23:32:00
11139,11139,7651,36.67,cash,completed,TXN00011139,2024-04-19 00:41:00
11140,11140,9516,84.15,wallet,completed,TXN00011140,2025-05-24 00:43:00
11141,11141,8734,119.27,card,completed,TXN00011141,2025-11-11 08:19:00
11142,11142,8636,131.87,wallet,refunded,TXN00011142,2024-11-08 22:18:00
11143,11143,6964,72.88,card,completed,TXN00011143,2025-01-03 11:44:00
11144,11144,5836,101.05,cash,completed,TXN00011144,2024-09-20 21:39:00
11145,11145,3635,145.40,cash,completed,TXN00011145,2024-10-06 13:35:00
11146,11146,9458,25.60,cash,refunded,TXN00011146,2025-11-21 19:15:00
11147,11147,8324,122.16,wallet,completed,TXN00011147,2024-01-17 10:21:00
11148,11148,3584,77.14,wallet,completed,TXN00011148,2025-04-04 10:37:00
11149,11149,9032,19.72,card,refunded,TXN00011149,2025-06-30 17:00:00
11150,11150,7604,143.09,wallet,completed,TXN00011150,2025-02-13 07:25:00
11151,11151,5265,86.39,wallet,completed,TXN00011151,2025-07-30 16:49:00
11152,11152,3910,54.21,card,completed,TXN00011152,2024-02-29 15:44:00
11153,11153,6723,103.90,wallet,completed,TXN00011153,2024-03-18 12:03:00
11154,11154,5378,31.36,card,completed,TXN00011154,2025-12-12 01:41:00
11155,11155,3815,25.27,card,completed,TXN00011155,2024-09-29 10:17:00
11156,11156,3617,109.02,cash,refunded,TXN00011156,2024-01-08 21:50:00
11157,11157,9375,54.68,cash,completed,TXN00011157,2024-11-27 01:13:00
11158,11158,4527,126.21,wallet,refunded,TXN00011158,2025-03-06 11:54:00
11159,11159,3930,93.16,cash,completed,TXN00011159,2025-12-06 00:18:00
11160,11160,5501,21.28,wallet,completed,TXN00011160,2025-01-16 10:30:00
11161,11161,7527,118.65,card,completed,TXN00011161,2024-12-09 00:08:00
11162,11162,7779,72.81,card,completed,TXN00011162,2025-05-26 08:35:00
11163,11163,9617,123.10,card,completed,TXN00011163,2024-03-17 09:24:00
11164,11164,8621,39.77,card,completed,TXN00011164,2024-11-27 21:11:00
11165,11165,4677,18.99,card,refunded,TXN00011165,2024-08-13 15:49:00
11166,11166,4888,123.17,card,refunded,TXN00011166,2024-08-12 17:46:00
11167,11167,5629,134.93,card,completed,TXN00011167,2024-11-15 20:56:00
11168,11168,7276,46.46,card,completed,TXN00011168,2025-10-05 12:14:00
11169,11169,3726,47.46,card,completed,TXN00011169,2025-06-21 19:17:00
11170,11170,7285,121.53,card,completed,TXN00011170,2025-08-18 01:38:00
11171,11171,8130,63.12,card,completed,TXN00011171,2024-07-20 19:03:00
11172,11172,5040,76.63,card,refunded,TXN00011172,2024-03-21 13:35:00
11173,11173,8149,72.83,card,completed,TXN00011173,2025-09-14 19:06:00
11174,11174,6189,105.77,cash,refunded,TXN00011174,2025-12-07 09:36:00
11175,11175,7412,15.72,card,completed,TXN00011175,2024-07-28 10:15:00
11176,11176,6250,149.63,cash,completed,TXN00011176,2024-10-06 06:07:00
11177,11177,5605,30.11,wallet,completed,TXN00011177,2025-02-15 18:34:00
11178,11178,8357,110.55,wallet,completed,TXN00011178,2024-03-05 23:53:00
11179,11179,7821,66.61,cash,completed,TXN00011179,2024-09-19 12:56:00
11180,11180,6069,27.10,wallet,completed,TXN00011180,2025-10-12 06:03:00
11181,11181,8056,55.56,wallet,completed,TXN00011181,2025-05-31 21:46:00
11182,11182,3663,61.56,wallet,refunded,TXN00011182,2025-04-09 02:25:00
11183,11183,6445,108.66,cash,completed,TXN00011183,2025-06-24 07:28:00
11184,11184,5606,60.90,wallet,completed,TXN00011184,2025-05-03 19:15:00
11185,11185,5243,123.90,wallet,refunded,TXN00011185,2024-04-26 09:45:00
11186,11186,4534,76.11,cash,completed,TXN00011186,2025-02-02 12:09:00
11187,11187,9162,131.89,cash,refunded,TXN00011187,2024-10-01 01:46:00
11188,11188,9637,41.73,cash,refunded,TXN00011188,2024-07-17 18:53:00
11189,11189,4383,44.80,wallet,completed,TXN00011189,2024-12-20 22:12:00
11190,11190,4245,19.15,card,completed,TXN00011190,2025-07-15 19:24:00
11191,11191,4619,96.62,card,completed,TXN00011191,2024-08-24 18:01:00
11192,11192,5142,78.61,card,completed,TXN00011192,2024-10-12 15:36:00
11193,11193,8161,121.67,wallet,completed,TXN00011193,2025-11-10 00:27:00
11194,11194,8236,54.38,wallet,completed,TXN00011194,2024-04-09 01:35:00
11195,11195,9635,37.93,wallet,completed,TXN00011195,2024-10-01 06:57:00
11196,11196,3929,68.70,card,refunded,TXN00011196,2024-11-18 06:47:00
11197,11197,5798,102.80,card,completed,TXN00011197,2024-09-07 05:54:00
11198,11198,3534,92.36,card,completed,TXN00011198,2025-01-14 01:14:00
11199,11199,3730,56.85,card,completed,TXN00011199,2025-01-01 21:02:00
11200,11200,3111,22.96,cash,refunded,TXN00011200,2025-12-21 04:36:00
11201,11201,7435,59.76,wallet,refunded,TXN00011201,2025-05-30 08:57:00
11202,11202,3999,24.51,cash,completed,TXN00011202,2024-10-19 02:44:00
11203,11203,3577,101.63,wallet,completed,TXN00011203,2024-01-09 05:14:00
11204,11204,5710,99.98,wallet,completed,TXN00011204,2024-06-19 10:38:00
11205,11205,9082,112.52,cash,completed,TXN00011205,2025-10-31 14:18:00
11206,11206,8215,118.66,card,completed,TXN00011206,2024-05-07 03:30:00
11207,11207,9399,111.77,card,completed,TXN00011207,2024-02-03 01:46:00
11208,11208,4155,106.61,card,completed,TXN00011208,2024-11-25 03:18:00
11209,11209,6198,137.65,cash,completed,TXN00011209,2025-04-28 13:18:00
11210,11210,6545,89.89,wallet,completed,TXN00011210,2024-05-07 14:29:00
11211,11211,4333,106.67,card,completed,TXN00011211,2024-08-28 20:04:00
11212,11212,5830,99.22,wallet,refunded,TXN00011212,2024-09-28 01:10:00
11213,11213,7800,88.21,cash,completed,TXN00011213,2025-07-05 01:34:00
11214,11214,9464,43.94,card,completed,TXN00011214,2025-04-05 22:18:00
11215,11215,8905,56.00,wallet,completed,TXN00011215,2025-04-18 16:39:00
11216,11216,4825,109.68,cash,completed,TXN00011216,2025-06-06 13:16:00
11217,11217,7602,79.91,cash,completed,TXN00011217,2025-11-03 04:18:00
11218,11218,5164,81.97,cash,completed,TXN00011218,2024-02-04 18:57:00
11219,11219,9446,95.02,wallet,refunded,TXN00011219,2025-10-18 04:13:00
11220,11220,7462,143.89,wallet,completed,TXN00011220,2025-05-22 00:17:00
11221,11221,6254,52.63,wallet,completed,TXN00011221,2024-01-07 14:46:00
11222,11222,8903,62.59,wallet,completed,TXN00011222,2025-01-01 03:06:00
11223,11223,6657,34.43,cash,completed,TXN00011223,2025-07-31 16:17:00
11224,11224,5077,125.56,wallet,completed,TXN00011224,2025-04-22 03:13:00
11225,11225,6228,95.04,card,completed,TXN00011225,2025-02-13 17:47:00
11226,11226,6286,141.98,wallet,refunded,TXN00011226,2024-06-14 20:56:00
11227,11227,4559,141.53,wallet,completed,TXN00011227,2025-01-09 12:54:00
11228,11228,5893,104.00,card,completed,TXN00011228,2024-06-09 15:57:00
11229,11229,8240,84.65,card,refunded,TXN00011229,2024-09-27 21:38:00
11230,11230,3924,84.49,cash,refunded,TXN00011230,2024-12-16 18:27:00
11231,11231,9865,33.69,wallet,refunded,TXN00011231,2024-09-15 21:53:00
11232,11232,5401,9.24,card,completed,TXN00011232,2024-02-01 14:16:00
11233,11233,5377,48.52,card,completed,TXN00011233,2025-10-07 03:37:00
11234,11234,5598,96.02,wallet,completed,TXN00011234,2025-11-30 19:53:00
11235,11235,4998,93.72,wallet,completed,TXN00011235,2025-09-01 01:23:00
11236,11236,6954,45.94,wallet,refunded,TXN00011236,2024-08-06 09:27:00
11237,11237,5735,24.38,wallet,completed,TXN00011237,2025-11-06 16:43:00
11238,11238,3167,44.61,wallet,completed,TXN00011238,2025-12-19 22:47:00
11239,11239,6574,25.57,cash,completed,TXN00011239,2025-05-16 18:50:00
11240,11240,9895,69.35,card,refunded,TXN00011240,2024-07-21 06:48:00
11241,11241,3319,26.57,cash,completed,TXN00011241,2024-07-17 20:12:00
11242,11242,6751,79.76,cash,completed,TXN00011242,2025-02-16 18:01:00
11243,11243,8074,38.98,cash,completed,TXN00011243,2025-08-20 03:32:00
11244,11244,4893,8.21,cash,completed,TXN00011244,2025-12-28 22:34:00
11245,11245,4905,77.29,card,completed,TXN00011245,2024-04-27 09:33:00
11246,11246,3196,34.20,cash,completed,TXN00011246,2024-05-07 13:09:00
11247,11247,6085,144.18,card,completed,TXN00011247,2025-01-11 22:24:00
11248,11248,7670,124.57,card,completed,TXN00011248,2024-11-02 15:36:00
11249,11249,7286,38.61,card,completed,TXN00011249,2024-01-02 12:10:00
11250,11250,3804,113.65,card,completed,TXN00011250,2024-06-12 02:11:00
11251,11251,8762,106.90,card,completed,TXN00011251,2024-10-09 13:46:00
11252,11252,4463,77.40,cash,completed,TXN00011252,2024-12-02 11:34:00
11253,11253,7929,77.85,card,completed,TXN00011253,2024-04-14 01:41:00
11254,11254,3155,134.18,cash,completed,TXN00011254,2024-06-10 17:58:00
11255,11255,4432,21.37,wallet,completed,TXN00011255,2024-12-13 06:17:00
11256,11256,7815,103.91,wallet,completed,TXN00011256,2024-01-21 06:07:00
11257,11257,3800,31.43,wallet,refunded,TXN00011257,2025-07-14 07:27:00
11258,11258,4482,82.95,cash,completed,TXN00011258,2025-02-27 20:04:00
11259,11259,7851,61.89,wallet,refunded,TXN00011259,2024-02-13 09:16:00
11260,11260,8876,15.87,wallet,completed,TXN00011260,2025-07-28 09:55:00
11261,11261,9876,13.17,wallet,completed,TXN00011261,2025-06-30 05:42:00
11262,11262,9354,64.89,wallet,completed,TXN00011262,2024-11-11 06:11:00
11263,11263,3528,25.98,wallet,completed,TXN00011263,2025-02-12 21:53:00
11264,11264,8619,74.70,wallet,refunded,TXN00011264,2025-06-28 20:16:00
11265,11265,4187,31.96,cash,completed,TXN00011265,2024-11-21 13:04:00
11266,11266,9347,33.54,card,refunded,TXN00011266,2025-01-04 03:11:00
11267,11267,9472,108.75,cash,refunded,TXN00011267,2024-08-09 11:25:00
11268,11268,3298,36.70,cash,refunded,TXN00011268,2025-03-05 07:52:00
11269,11269,7981,55.17,wallet,completed,TXN00011269,2025-04-28 12:10:00
11270,11270,7602,105.16,cash,completed,TXN00011270,2024-06-10 19:57:00
11271,11271,3261,31.98,wallet,completed,TXN00011271,2025-03-10 06:10:00
11272,11272,6082,22.72,cash,completed,TXN00011272,2025-11-08 06:29:00
11273,11273,4478,138.59,wallet,completed,TXN00011273,2024-07-10 00:11:00
11274,11274,8738,90.54,card,completed,TXN00011274,2025-02-19 01:19:00
11275,11275,6466,122.28,cash,completed,TXN00011275,2025-06-06 23:31:00
11276,11276,3748,52.45,wallet,completed,TXN00011276,2025-12-21 01:51:00
11277,11277,6659,51.37,cash,completed,TXN00011277,2024-05-05 09:41:00
11278,11278,7479,136.64,card,completed,TXN00011278,2024-08-07 14:00:00
11279,11279,4034,63.86,card,completed,TXN00011279,2025-09-09 22:33:00
11280,11280,4914,61.97,card,refunded,TXN00011280,2024-12-21 20:03:00
11281,11281,5091,23.83,cash,refunded,TXN00011281,2024-05-14 15:03:00
11282,11282,6993,135.58,cash,refunded,TXN00011282,2025-03-10 23:03:00
11283,11283,5899,45.36,wallet,completed,TXN00011283,2024-03-29 00:34:00
11284,11284,3566,100.37,wallet,completed,TXN00011284,2024-06-12 15:36:00
11285,11285,5819,12.92,cash,completed,TXN00011285,2025-07-27 09:36:00
11286,11286,9313,106.08,wallet,completed,TXN00011286,2024-02-12 04:00:00
11287,11287,3420,56.50,cash,completed,TXN00011287,2025-10-31 20:23:00
11288,11288,8528,70.91,cash,completed,TXN00011288,2025-06-17 07:45:00
11289,11289,9461,122.20,wallet,completed,TXN00011289,2024-04-22 22:43:00
11290,11290,8455,128.39,wallet,completed,TXN00011290,2025-10-24 19:53:00
11291,11291,4528,96.28,wallet,completed,TXN00011291,2025-01-23 04:16:00
11292,11292,8831,99.79,wallet,refunded,TXN00011292,2024-01-24 12:42:00
11293,11293,7981,134.72,cash,refunded,TXN00011293,2025-09-30 14:59:00
11294,11294,6289,49.06,cash,completed,TXN00011294,2024-07-13 01:10:00
11295,11295,3750,67.58,cash,completed,TXN00011295,2024-01-20 16:14:00
11296,11296,8702,51.54,card,completed,TXN00011296,2024-01-03 16:44:00
11297,11297,5017,117.84,card,completed,TXN00011297,2025-06-07 05:34:00
11298,11298,8568,143.09,wallet,completed,TXN00011298,2024-10-31 06:46:00
11299,11299,3119,52.88,cash,completed,TXN00011299,2025-05-11 17:04:00
11300,11300,9843,147.41,wallet,completed,TXN00011300,2025-03-25 21:10:00
11301,11301,8036,71.87,cash,completed,TXN00011301,2024-11-03 06:35:00
11302,11302,7684,84.95,card,completed,TXN00011302,2024-10-17 08:58:00
11303,11303,3199,111.22,wallet,completed,TXN00011303,2024-09-24 10:40:00
11304,11304,6559,147.64,wallet,refunded,TXN00011304,2025-07-07 14:50:00
11305,11305,9714,15.73,card,completed,TXN00011305,2024-10-07 01:43:00
11306,11306,5570,113.48,wallet,completed,TXN00011306,2025-11-08 20:14:00
11307,11307,8828,15.25,wallet,completed,TXN00011307,2024-04-30 04:19:00
11308,11308,7944,57.71,card,refunded,TXN00011308,2025-10-28 18:09:00
11309,11309,4691,77.98,wallet,completed,TXN00011309,2024-10-07 13:50:00
11310,11310,6461,114.86,wallet,completed,TXN00011310,2024-02-14 13:11:00
11311,11311,6338,50.98,card,completed,TXN00011311,2024-05-25 00:11:00
11312,11312,9955,103.51,card,completed,TXN00011312,2024-08-13 20:42:00
11313,11313,4499,125.29,cash,completed,TXN00011313,2024-07-19 14:00:00
11314,11314,3065,35.93,wallet,completed,TXN00011314,2025-12-05 07:28:00
11315,11315,4285,88.46,card,refunded,TXN00011315,2024-05-30 17:41:00
11316,11316,9874,115.04,cash,completed,TXN00011316,2025-08-03 02:48:00
11317,11317,7138,57.13,wallet,refunded,TXN00011317,2025-02-04 16:25:00
11318,11318,9135,95.09,cash,completed,TXN00011318,2024-01-26 01:40:00
11319,11319,8106,14.75,cash,completed,TXN00011319,2025-06-13 11:10:00
11320,11320,8795,54.15,card,completed,TXN00011320,2024-05-19 09:25:00
11321,11321,8599,90.93,card,completed,TXN00011321,2024-12-03 10:43:00
11322,11322,6172,49.81,cash,completed,TXN00011322,2025-03-22 02:09:00
11323,11323,6962,73.85,wallet,completed,TXN00011323,2024-11-08 12:18:00
11324,11324,3998,15.37,wallet,completed,TXN00011324,2024-04-22 16:42:00
11325,11325,4893,86.55,cash,completed,TXN00011325,2025-11-01 14:36:00
11326,11326,5004,139.20,cash,completed,TXN00011326,2025-10-02 04:22:00
11327,11327,9914,133.27,card,completed,TXN00011327,2024-03-20 22:32:00
11328,11328,9052,131.68,card,completed,TXN00011328,2024-05-30 00:07:00
11329,11329,7838,95.18,cash,completed,TXN00011329,2024-12-10 09:05:00
11330,11330,9505,51.73,wallet,completed,TXN00011330,2025-02-04 09:38:00
11331,11331,5711,135.52,card,completed,TXN00011331,2024-03-03 10:09:00
11332,11332,7277,141.60,wallet,completed,TXN00011332,2025-04-16 14:48:00
11333,11333,3342,130.33,wallet,completed,TXN00011333,2024-12-01 02:11:00
11334,11334,4374,71.52,card,refunded,TXN00011334,2024-09-17 18:42:00
11335,11335,7877,65.92,cash,completed,TXN00011335,2024-05-03 09:17:00
11336,11336,5943,109.36,wallet,completed,TXN00011336,2025-09-02 03:43:00
11337,11337,3292,122.70,cash,completed,TXN00011337,2025-11-23 22:30:00
11338,11338,3768,42.46,cash,completed,TXN00011338,2024-10-20 16:26:00
11339,11339,7833,121.84,wallet,completed,TXN00011339,2024-08-11 02:46:00
11340,11340,5364,149.71,card,completed,TXN00011340,2025-08-19 03:57:00
11341,11341,9885,56.97,wallet,completed,TXN00011341,2024-01-31 02:03:00
11342,11342,8005,78.51,wallet,completed,TXN00011342,2025-08-19 17:25:00
11343,11343,4266,87.70,wallet,refunded,TXN00011343,2025-12-06 18:15:00
11344,11344,4320,132.77,card,refunded,TXN00011344,2025-01-27 02:40:00
11345,11345,6602,50.85,wallet,completed,TXN00011345,2025-01-19 01:30:00
11346,11346,5704,123.90,cash,refunded,TXN00011346,2025-11-19 15:18:00
11347,11347,4936,106.03,cash,completed,TXN00011347,2025-05-09 19:18:00
11348,11348,7560,80.15,card,completed,TXN00011348,2025-07-16 14:41:00
11349,11349,5938,72.50,card,completed,TXN00011349,2025-10-19 15:29:00
11350,11350,3780,64.95,card,completed,TXN00011350,2024-11-11 07:59:00
11351,11351,4079,42.15,cash,completed,TXN00011351,2025-09-10 19:39:00
11352,11352,5731,120.30,cash,completed,TXN00011352,2025-08-01 08:51:00
11353,11353,8078,65.31,cash,completed,TXN00011353,2024-04-12 00:50:00
11354,11354,6407,64.26,card,completed,TXN00011354,2024-08-05 06:46:00
11355,11355,4807,79.33,wallet,completed,TXN00011355,2024-04-02 23:49:00
11356,11356,3845,101.35,card,completed,TXN00011356,2024-01-15 16:38:00
11357,11357,7685,115.29,card,refunded,TXN00011357,2025-06-29 11:01:00
11358,11358,5575,20.07,card,completed,TXN00011358,2025-01-26 03:24:00
11359,11359,7445,87.09,cash,completed,TXN00011359,2025-03-21 06:43:00
11360,11360,6367,140.12,cash,completed,TXN00011360,2025-06-28 13:18:00
11361,11361,9876,136.29,card,refunded,TXN00011361,2024-06-26 05:05:00
11362,11362,9218,13.27,wallet,refunded,TXN00011362,2025-02-09 16:06:00
11363,11363,8278,12.52,card,completed,TXN00011363,2024-08-11 06:13:00
11364,11364,8970,33.70,card,completed,TXN00011364,2025-12-01 03:50:00
11365,11365,9532,24.14,card,refunded,TXN00011365,2025-03-08 18:35:00
11366,11366,7320,104.38,cash,completed,TXN00011366,2024-02-09 18:05:00
11367,11367,3234,142.02,card,refunded,TXN00011367,2024-05-18 01:20:00
11368,11368,3733,29.41,wallet,completed,TXN00011368,2025-09-05 17:11:00
11369,11369,3454,72.24,card,completed,TXN00011369,2025-02-26 14:28:00
11370,11370,7701,63.51,card,completed,TXN00011370,2025-11-01 04:40:00
11371,11371,5236,21.77,wallet,refunded,TXN00011371,2025-01-08 20:55:00
11372,11372,9098,101.90,cash,completed,TXN00011372,2025-03-29 20:28:00
11373,11373,6933,131.84,wallet,completed,TXN00011373,2025-03-25 04:03:00
11374,11374,8913,120.80,cash,completed,TXN00011374,2025-02-24 20:21:00
11375,11375,7227,117.11,cash,completed,TXN00011375,2025-06-06 05:06:00
11376,11376,7827,110.60,wallet,refunded,TXN00011376,2024-02-22 05:16:00
11377,11377,4682,99.61,cash,completed,TXN00011377,2025-03-25 07:07:00
11378,11378,4453,50.03,wallet,refunded,TXN00011378,2024-06-15 12:49:00
11379,11379,4149,118.46,wallet,completed,TXN00011379,2025-03-02 09:43:00
11380,11380,8018,37.90,card,completed,TXN00011380,2024-03-11 04:34:00
11381,11381,8215,52.49,wallet,completed,TXN00011381,2025-04-29 08:47:00
11382,11382,4768,114.56,card,completed,TXN00011382,2024-12-19 06:13:00
11383,11383,4742,137.21,card,completed,TXN00011383,2025-08-29 08:40:00
11384,11384,8122,136.99,cash,completed,TXN00011384,2025-06-11 11:02:00
11385,11385,8096,43.89,card,completed,TXN00011385,2025-11-03 10:19:00
11386,11386,4174,90.47,wallet,completed,TXN00011386,2024-10-24 21:22:00
11387,11387,6193,104.77,wallet,refunded,TXN00011387,2025-07-06 23:22:00
11388,11388,9263,121.24,wallet,completed,TXN00011388,2024-06-11 21:16:00
11389,11389,3907,18.52,wallet,completed,TXN00011389,2024-09-09 03:24:00
11390,11390,4841,83.63,cash,completed,TXN00011390,2024-03-16 14:04:00
11391,11391,7873,89.21,cash,refunded,TXN00011391,2025-10-03 15:47:00
11392,11392,8801,47.67,wallet,completed,TXN00011392,2025-06-25 03:57:00
11393,11393,6801,56.72,wallet,completed,TXN00011393,2024-12-18 07:00:00
11394,11394,5996,147.26,cash,completed,TXN00011394,2024-01-20 11:14:00
11395,11395,5834,74.86,card,completed,TXN00011395,2024-11-17 11:36:00
11396,11396,7325,33.05,card,completed,TXN00011396,2024-09-07 13:28:00
11397,11397,8125,63.71,card,refunded,TXN00011397,2025-08-25 18:59:00
11398,11398,9045,133.97,card,completed,TXN00011398,2025-02-10 11:33:00
11399,11399,9166,61.70,wallet,completed,TXN00011399,2024-03-12 01:38:00
11400,11400,4892,43.23,wallet,completed,TXN00011400,2024-07-23 22:46:00
11401,11401,5347,125.44,card,completed,TXN00011401,2025-10-14 05:42:00
11402,11402,6141,85.60,wallet,completed,TXN00011402,2025-10-05 11:56:00
11403,11403,3786,51.45,card,completed,TXN00011403,2024-09-10 09:59:00
11404,11404,5625,45.42,card,completed,TXN00011404,2024-03-03 01:41:00
11405,11405,5419,148.61,card,completed,TXN00011405,2024-06-02 21:42:00
11406,11406,8178,115.56,cash,completed,TXN00011406,2024-09-10 07:22:00
11407,11407,7316,100.60,cash,completed,TXN00011407,2024-11-12 02:39:00
11408,11408,7676,9.58,cash,completed,TXN00011408,2024-10-26 20:32:00
