rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at
10357,10357,4960,1373,5,Good ride,2024-03-23 18:51:00
10358,10358,7745,1990,5,Good ride,2024-09-05 04:00:00
10359,10359,3846,1455,1,Smooth trip,2024-04-02 17:17:00
10360,10360,5477,2500,3,Good ride,2024-12-07 14:45:00
10361,10361,3674,476,1,Good ride,2025-06-03 15:03:00
10362,10362,7915,1921,5,Smooth trip,2025-07-29 06:37:00
10363,10363,8012,2720,5,Good ride,2024-11-03 18:05:00
10364,10364,7738,1023,1,Good ride,2024-05-08 01:25:00
10365,10365,3042,2340,5,Smooth trip,2024-11-02 23:37:00
10366,10366,9652,2748,4,Good ride,2024-02-20 11:48:00
10367,10367,5094,1931,2,Good ride,2024-01-26 16:51:00
10368,10368,6170,2468,3,Smooth trip,2024-05-27 10:12:00
10369,10369,4027,2983,1,Good ride,2025-04-03 02:43:00
10370,10370,9542,2269,1,Good ride,2024-05-11 11:49:00
10371,10371,3397,2783,2,Smooth trip,2025-09-01 06:12:00
10372,10372,3677,1087,5,Good ride,2025-08-26 10:57:00
10373,10373,3123,99,2,Good ride,2025-02-19 03:36:00
10374,10374,3152,1286,2,Smooth trip,2024-12-14 00:21:00
10375,10375,9396,1510,3,Good ride,2024-12-30 23:35:00
10376,10376,3048,422,3,Good ride,2025-06-06 03:38:00
10377,10377,6664,156,5,Smooth trip,2025-03-13 10:13:00
10378,10378,7781,1730,3,Good ride,2025-02-20 04:26:00
10379,10379,6474,2136,2,Good ride,2025-09-07 09:40:00
10380,10380,5370,955,2,Smooth trip,2024-06-22 06:28:00
10381,10381,8683,586,2,Good ride,2024-04-28 06:42:00
10382,10382,9537,1886,1,Good ride,2025-12-16 16:15:00
10383,10383,3751,1725,5,Smooth trip,2024-04-14 15:15:00
10384,10384,7768,2643,2,Good ride,2024-09-06 19:30:00
10385,10385,4528,1532,4,Good ride,2025-04-29 13:43:00
10386,10386,7875,1875,5,Smooth trip,2024-09-01 08:37:00
10387,10387,7733,565,2,Good ride,2025-06-01 15:02:00
10388,10388,3044,1613,3,Good ride,2024-05-29 01:03:00
10389,10389,8581,799,4,Smooth trip,2025-10-14 00:09:00
10390,10390,9066,2933,4,Good ride,2025-06-26 23:32:00
10391,10391,5904,2947,1,Good ride,2025-12-31 22:04:00
10392,10392,3907,2607,4,Smooth trip,2025-12-14 19:08:00
10393,10393,3345,444,4,Good ride,2024-10-10 18:37:00
10394,10394,7816,1823,1,Good ride,2025-10-06 01:53:00
10395,10395,7822,1049,1,Smooth trip,2025-07-08 10:40:00
10396,10396,7248,1715,2,Good ride,2024-11-07 03:11:00
10397,10397,5102,81,3,Good ride,2024-09-14 14:37:00
10398,10398,7344,2586,5,Smooth trip,2024-06-24 16:37:00
10399,10399,5918,964,3,Good ride,2024-05-06 13:35:00
10400,10400,7039,485,4,Good ride,2025-10-07 18:26:00
10401,10401,5689,2540,2,Smooth trip,2025-03-04 02:49:00
10402,10402,6344,629,1,Good ride,2025-06-18 03:48:00
10403,10403,9567,1369,5,Good ride,2025-06-25 22:21:00
10404,10404,7134,434,2,Smooth trip,2024-11-14 19:35:00
10405,10405,9976,1074,1,Good ride,2024-10-13 18:00:00
10406,10406,9899,1914,4,Good ride,2024-08-27 20:52:00
10407,10407,9704,1229,3,Smooth trip,2024-06-24 17:10:00
10408,10408,7081,2184,3,Good ride,2025-02-24 07:21:00
10409,10409,7940,2972,1,Good ride,2024-02-20 22:43:00
10410,10410,7141,1581,4,Smooth trip,2024-05-11 02:08:00
10411,10411,6612,2504,5,Good ride,2024-05-06 07:08:00
10412,10412,6092,243,3,Good ride,2024-07-01 19:56:00
10413,10413,9321,1412,1,Smooth trip,2024-03-19 15:20:00
10414,10414,9857,264,2,Good ride,2025-01-05 05:30:00
10415,10415,9155,431,4,Good ride,2025-05-10 10:44:00
10416,10416,3896,1614,1,Smooth trip,2024-10-14 10:20:00
10417,10417,6741,1475,5,Good ride,2025-03-21 16:40:00
10418,10418,7961,1465,2,Good ride,2025-11-18 14:50:00
10419,10419,7551,1752,3,Smooth trip,2024-05-13 05:26:00
10420,10420,3570,833,4,Good ride,2024-12-15 10:22:00
10421,10421,5596,2906,3,Good ride,2024-06-16 11:58:00
10422,10422,3649,32,5,Smooth trip,2025-07-25 00:30:00
10423,10423,8639,21,5,Good ride,2025-02-22 02:53:00
10424,10424,4103,1110,4,Good ride,2024-10-19 13:48:00
10425,10425,6035,2861,3,Smooth trip,2024-09-02 00:54:00
10426,10426,9666,2803,5,Good ride,2025-12-07 09:27:00
10427,10427,9401,140,5,Good ride,2024-06-05 06:35:00
10428,10428,6518,781,3,Smooth trip,2024-04-24 08:24:00
10429,10429,8926,992,2,Good ride,2024-03-04 23:13:00
10430,10430,3543,104,1,Good ride,2025-12-20 10:00:00
10431,10431,7621,2768,1,Smooth trip,2025-12-10 10:11:00
10432,10432,8968,2292,4,Good ride,2025-12-25 17:58:00
10433,10433,6386,2935,4,Good ride,2025-02-16 14:59:00
10434,10434,7476,2790,4,Smooth trip,2025-02-20 05:34:00
10435,10435,7015,1500,5,Good ride,2024-08-02 21:53:00
10436,10436,7077,1277,4,Good ride,2024-02-24 05:54:00
10437,10437,6737,1576,3,Smooth trip,2024-07-16 14:38:00
10438,10438,5026,1810,3,Good ride,2025-07-01 12:57:00
10439,10439,5936,1356,3,Good ride,2024-04-03 08:16:00
10440,10440,4942,2987,2,Smooth trip,2024-06-03 16:08:00
10441,10441,3047,252,4,Good ride,2025-10-21 23:06:00
10442,10442,7703,2721,1,Good ride,2025-02-14 04:10:00
10443,10443,7645,2247,2,Smooth trip,2025-12-12 00:14:00
10444,10444,9393,372,3,Good ride,2025-07-18 18:25:00
10445,10445,7949,689,2,Good ride,2024-05-23 20:58:00
10446,10446,8712,527,5,Smooth trip,2024-02-13 06:15:00
10447,10447,5284,1756,4,Good ride,2025-05-19 22:51:00
10448,10448,3306,1696,1,Good ride,2024-03-06 00:33:00
10449,10449,5638,247,3,Smooth trip,2025-05-05 03:38:00
10450,10450,9414,540,3,Good ride,2024-07-06 08:56:00
10451,10451,6954,2677,2,Good ride,2024-09-18 13:57:00
10452,10452,5175,2164,2,Smooth trip,2024-03-06 03:43:00
10453,10453,8967,1641,3,Good ride,2024-12-03 11:10:00
10454,10454,9450,1757,1,Good ride,2025-11-18 17:05:00
10455,10455,7768,2318,3,Smooth trip,2025-05-22 08:09:00
10456,10456,4194,2675,5,Good ride,2024-07-12 18:21:00
10457,10457,5208,2107,5,Good ride,2024-04-30 22:43:00
10458,10458,7378,2058,3,Smooth trip,2024-07-07 06:34:00
10459,10459,3972,2304,4,Good ride,2025-10-03 06:10:00
10460,10460,9568,508,5,Good ride,2024-01-25 04:26:00
10461,10461,6947,1815,1,Smooth trip,2025-12-30 14:28:00
10462,10462,7776,173,2,Good ride,2025-08-26 11:08:00
10463,10463,8300,16,5,Good ride,2025-03-30 15:03:00
10464,10464,8073,1429,1,Smooth trip,2025-02-13 18:32:00
10465,10465,5612,2340,4,Good ride,2025-12-10 00:27:00
10466,10466,6126,2267,1,Good ride,2025-02-02 03:23:00
10467,10467,6233,1296,1,Smooth trip,2025-03-10 11:53:00
10468,10468,5300,882,3,Good ride,2025-10-05 11:05:00
10469,10469,8261,556,3,Good ride,2024-07-26 23:40:00
10470,10470,8138,796,1,Smooth trip,2024-08-09 00:01:00
10471,10471,5964,684,4,Good ride,2024-11-03 10:46:00
10472,10472,7347,1312,2,Good ride,2025-03-21 22:18:00
10473,10473,6393,2346,3,Smooth trip,2025-11-24 17:52:00
10474,10474,4197,468,4,Good ride,2024-08-16 15:32:00
10475,10475,6880,1130,3,Good ride,2024-03-17 22:15:00
10476,10476,5141,1092,1,Smooth trip,2024-01-29 16:26:00
10477,10477,8320,174,5,Good ride,2024-07-22 08:47:00
10478,10478,3386,2912,5,Good ride,2025-03-30 02:30:00
10479,10479,8746,235,2,Smooth trip,2025-07-01 09:37:00
10480,10480,3091,1690,4,Good ride,2024-03-05 11:51:00
10481,10481,5715,2137,5,Good ride,2025-03-28 08:45:00
10482,10482,8636,2246,3,Smooth trip,2024-05-04 15:19:00
10483,10483,6237,2524,5,Good ride,2024-08-06 20:29:00
10484,10484,7757,351,2,Good ride,2024-06-16 13:12:00
10485,10485,6573,1203,3,Smooth trip,2024-06-12 19:13:00
10486,10486,3254,552,3,Good ride,2024-01-28 15:36:00
10487,10487,7602,584,4,Good ride,2025-08-17 10:11:00
10488,10488,8679,188,2,Smooth trip,2024-06-21 12:33:00
10489,10489,8804,2417,5,Good ride,2025-07-08 15:14:00
10490,10490,9551,1900,3,Good ride,2025-12-30 03:49:00
10491,10491,7158,318,5,Smooth trip,2024-09-12 18:37:00
10492,10492,3174,1997,2,Good ride,2024-11-15 02:31:00
10493,10493,7470,1538,5,Good ride,2025-09-13 22:07:00
10494,10494,7565,525,4,Smooth trip,2025-11-02 16:37:00
10495,10495,7491,2722,5,Good ride,2024-01-14 00:21:00
10496,10496,7312,2661,5,Good ride,2024-10-27 21:41:00
10497,10497,3805,1439,2,Smooth trip,2024-09-03 09:03:00
10498,10498,4197,2574,3,Good ride,2024-11-29 05:10:00
10499,10499,7412,1932,2,Good ride,2025-12-13 22:58:00
10500,10500,4919,2762,5,Smooth trip,2025-11-17 09:18:00
10501,10501,3163,2980,2,Good ride,2025-09-16 08:36:00
10502,10502,5181,95,4,Good ride,2024-04-13 07:18:00
10503,10503,3084,848,2,Smooth trip,2025-05-11 05:47:00
10504,10504,7855,2,3,Good ride,2025-01-26 18:41:00
10505,10505,6662,1838,5,Good ride,2024-11-30 11:53:00
10506,10506,9394,2074,5,Smooth trip,2024-07-27 01:37:00
10507,10507,4275,1561,1,Good ride,2024-04-11 22:35:00
10508,10508,5694,1407,2,Good ride,2024-05-31 22:54:00
10509,10509,9398,1915,5,Smooth trip,2025-09-15 10:00:00
10510,10510,5032,2513,2,Good ride,2025-05-07 11:36:00
10511,10511,6799,1374,1,Good ride,2024-09-14 22:31:00
10512,10512,8047,1477,1,Smooth trip,2024-03-05 19:20:00
10513,10513,4936,1911,1,Good ride,2025-08-17 06:49:00
10514,10514,9200,106,4,Good ride,2025-07-26 02:43:00
10515,10515,3379,1677,5,Smooth trip,2024-08-12 02:50:00
10516,10516,8907,2910,2,Good ride,2025-10-02 20:23:00
10517,10517,8474,2448,5,Good ride,2024-05-20 06:44:00
10518,10518,9635,178,5,Smooth trip,2024-11-01 16:12:00
10519,10519,7165,709,5,Good ride,2024-06-28 21:17:00
10520,10520,8822,2872,2,Good ride,2025-10-22 19:44:00
10521,10521,5971,871,1,Smooth trip,2025-03-22 00:41:00
10522,10522,7279,822,3,Good ride,2025-12-09 12:40:00
10523,10523,8133,458,4,Good ride,2024-02-15 04:51:00
10524,10524,8619,1015,2,Smooth trip,2024-06-24 16:23:00
10525,10525,8968,426,4,Good ride,2024-02-20 23:27:00
10526,10526,5915,848,1,Good ride,2025-06-24 23:30:00
10527,10527,9743,1988,5,Smooth trip,2024-07-04 07:40:00
10528,10528,3299,1976,1,Good ride,2024-01-01 05:21:00
10529,10529,4937,2361,1,Good ride,2024-04-11 19:20:00
10530,10530,5487,1115,5,Smooth trip,2024-11-17 00:24:00
10531,10531,7435,1971,1,Good ride,2025-10-26 14:17:00
10532,10532,5606,2444,2,Good ride,2024-09-17 18:32:00
10533,10533,6988,342,3,Smooth trip,2025-03-05 23:41:00
10534,10534,5715,2112,3,Good ride,2024-01-15 00:58:00
10535,10535,9089,2573,5,Good ride,2025-05-11 22:02:00
10536,10536,7796,243,2,Smooth trip,2025-09-09 01:16:00
10537,10537,4020,1221,3,Good ride,2025-11-27 21:13:00
10538,10538,7316,54,1,Good ride,2025-01-11 17:32:00
10539,10539,5789,706,3,Smooth trip,2025-08-17 02:21:00
10540,10540,3272,1259,3,Good ride,2025-05-27 12:30:00
10541,10541,6686,2639,3,Good ride,2024-05-17 13:01:00
10542,10542,5281,1885,5,Smooth trip,2025-10-24 12:46:00
10543,10543,4588,2981,1,Good ride,2024-02-25 23:00:00
10544,10544,5369,2860,5,Good ride,2024-11-13 00:40:00
10545,10545,5512,976,4,Smooth trip,2024-02-24 14:37:00
10546,10546,6762,2334,4,Good ride,2024-10-03 15:21:00
10547,10547,8443,1062,3,Good ride,2025-05-12 16:32:00
10548,10548,5035,937,3,Smooth trip,2024-03-28 14:50:00
10549,10549,5605,1260,3,Good ride,2025-12-27 12:22:00
10550,10550,4371,2792,5,Good ride,2024-03-22 23:13:00
10551,10551,5297,2340,4,Smooth trip,2024-11-02 00:44:00
10552,10552,9233,2208,4,Good ride,2024-09-10 19:01:00
10553,10553,6459,89,1,Good ride,2024-02-27 09:45:00
10554,10554,8792,867,4,Smooth trip,2025-08-26 19:21:00
10555,10555,6427,145,4,Good ride,2024-11-18 23:34:00
10556,10556,4730,2838,4,Good ride,2024-01-14 07:06:00
10557,10557,7156,585,5,Smooth trip,2025-09-06 22:11:00
10558,10558,7233,1337,3,Good ride,2025-06-05 22:41:00
10559,10559,4470,2091,4,Good ride,2025-11-20 16:11:00
10560,10560,5956,1507,4,Smooth trip,2025-11-22 06:09:00
10561,10561,4511,1426,3,Good ride,2024-06-12 01:29:00
10562,10562,3493,148,5,Good ride,2025-02-10 02:06:00
10563,10563,6257,1591,2,Smooth trip,2024-03-08 15:06:00
10564,10564,6050,808,2,Good ride,2024-05-26 01:02:00
10565,10565,4106,2932,1,Good ride,2024-08-21 14:27:00
10566,10566,3719,1816,5,Smooth trip,2025-03-31 21:04:00
10567,10567,8403,385,5,Good ride,2024-09-07 18:40:00
10568,10568,6984,415,3,Good ride,2024-12-03 05:56:00
10569,10569,9826,2206,3,Smooth trip,2024-04-07 10:32:00
10570,10570,9916,1726,2,Good ride,2024-12-29 09:13:00
10571,10571,9982,1737,4,Good ride,2025-03-10 22:44:00
10572,10572,9338,1377,1,Smooth trip,2024-03-11 21:19:00
10573,10573,7015,1161,2,Good ride,2025-08-28 06:12:00
10574,10574,6410,2504,1,Good ride,2024-05-21 18:08:00
10575,10575,5826,1667,1,Smooth trip,2025-06-26 01:40:00
10576,10576,9016,2271,5,Good ride,2025-11-14 14:33:00
10577,10577,8537,2434,4,Good ride,2024-09-20 23:29:00
10578,10578,6693,207,4,Smooth trip,2025-04-28 00:53:00
10579,10579,4972,2856,3,Good ride,2024-12-07 06:38:00
10580,10580,6073,2114,1,Good ride,2024-03-26 13:56:00
10581,10581,3118,1753,3,Smooth trip,2024-08-02 15:45:00
10582,10582,4617,1926,3,Good ride,2024-04-14 14:31:00
10583,10583,6714,2227,2,Good ride,2024-06-11 04:55:00
10584,10584,3364,2744,4,Smooth trip,2024-09-26 20:31:00
10585,10585,7346,1395,1,Good ride,2024-06-23 16:08:00
10586,10586,9880,2799,2,Good ride,2024-02-19 16:57:00
10587,10587,9587,1927,4,Smooth trip,2024-03-17 11:26:00
10588,10588,4905,798,1,Good ride,2025-07-23 11:41:00
10589,10589,8282,1117,3,Good ride,2025-05-19 20:31:00
10590,10590,6050,2740,2,Smooth trip,2025-09-26 23:38:00
10591,10591,5278,2597,1,Good ride,2025-12-28 04:19:00
10592,10592,6729,2520,5,Good ride,2025-01-13 02:08:00
10593,10593,8679,2596,1,Smooth trip,2025-01-08 22:00:00
10594,10594,5315,579,2,Good ride,2024-08-03 16:21:00
10595,10595,7314,599,5,Good ride,2025-04-17 23:42:00
10596,10596,3310,329,2,Smooth trip,2024-04-11 00:37:00
10597,10597,6427,2089,1,Good ride,2024-11-13 22:20:00
10598,10598,9208,1574,4,Good ride,2025-01-25 20:55:00
10599,10599,6809,1434,2,Smooth trip,2025-02-15 15:54:00
10600,10600,3932,2130,4,Good ride,2024-05-28 19:58:00
10601,10601,3475,1721,5,Good ride,2024-08-23 01:23:00
10602,10602,6444,114,1,Smooth trip,2025-08-15 04:07:00
10603,10603,7466,753,4,Good ride,2025-08-25 08:23:00
10604,10604,3410,432,4,Good ride,2024-12-07 12:19:00
10605,10605,3789,1296,3,Smooth trip,2024-07-29 17:16:00
10606,10606,7112,572,2,Good ride,2025-02-12 23:45:00
10607,10607,8502,2697,3,Good ride,2024-01-17 20:50:00
10608,10608,3563,1885,2,Smooth trip,2024-09-01 15:16:00
10609,10609,7972,1622,3,Good ride,2025-11-02 22:25:00
10610,10610,4465,2807,5,Good ride,2024-01-22 19:49:00
10611,10611,7325,1165,3,Smooth trip,2025-02-23 05:50:00
10612,10612,6016,322,5,Good ride,2024-11-01 23:55:00
10613,10613,6235,2669,4,Good ride,2024-06-01 16:13:00
10614,10614,6782,70,4,Smooth trip,2024-05-07 18:43:00
10615,10615,7637,878,2,Good ride,2025-05-16 15:06:00
10616,10616,5092,2929,4,Good ride,2024-05-29 21:47:00
10617,10617,4873,636,2,Smooth trip,2024-05-16 16:14:00
10618,10618,9277,2992,3,Good ride,2024-10-26 23:42:00
10619,10619,6752,2154,2,Good ride,2025-11-10 01:03:00
10620,10620,4682,658,5,Smooth trip,2025-09-04 21:07:00
10621,10621,8540,2578,2,Good ride,2025-11-29 09:05:00
10622,10622,9908,2088,1,Good ride,2025-10-01 01:32:00
10623,10623,3353,590,1,Smooth trip,2025-01-05 15:54:00
10624,10624,5125,2434,2,Good ride,2025-04-14 11:49:00
10625,10625,5487,224,3,Good ride,2024-04-13 09:49:00
10626,10626,7818,2133,5,Smooth trip,2025-06-25 00:50:00
10627,10627,8419,1718,5,Good ride,2024-02-21 09:31:00
10628,10628,8446,2836,1,Good ride,2025-09-17 00:28:00
10629,10629,3734,1766,4,Smooth trip,2024-10-29 02:22:00
10630,10630,3595,2231,5,Good ride,2024-09-01 07:48:00
10631,10631,3895,2748,4,Good ride,2025-11-23 14:58:00
10632,10632,9632,1333,5,Smooth trip,2024-01-19 13:20:00
10633,10633,8497,92,1,Good ride,2024-03-06 22:24:00
10634,10634,5410,2591,2,Good ride,2025-08-04 00:32:00
10635,10635,4897,207,3,Smooth trip,2024-01-11 06:46:00
10636,10636,9409,466,1,Good ride,2024-01-01 18:18:00
10637,10637,7296,581,4,Good ride,2025-08-19 22:53:00
10638,10638,7924,2250,4,Smooth trip,2025-05-02 00:36:00
10639,10639,7080,1649,1,Good ride,2025-12-20 14:33:00
10640,10640,7531,2370,4,Good ride,2024-01-20 03:57:00
10641,10641,9003,1794,4,Smooth trip,2024-12-01 23:17:00
10642,10642,6032,1233,1,Good ride,2024-05-05 05:03:00
10643,10643,6558,262,5,Good ride,2025-02-25 14:01:00
10644,10644,5869,2714,3,Smooth trip,2025-05-10 14:33:00
10645,10645,5942,2850,2,Good ride,2024-08-28 17:54:00
10646,10646,5472,1491,3,Good ride,2024-04-01 17:14:00
10647,10647,8745,1423,4,Smooth trip,2024-03-07 04:30:00
10648,10648,7735,2514,3,Good ride,2024-12-22 22:02:00
10649,10649,5134,1143,4,Good ride,2025-06-11 14:20:00
10650,10650,8245,995,4,Smooth trip,2025-10-20 05:40:00
10651,10651,4600,2863,1,Good ride,2024-11-01 14:37:00
10652,10652,6259,1270,2,Good ride,2024-01-05 17:48:00
10653,10653,3888,873,4,Smooth trip,2024-03-12 06:28:00
10654,10654,5103,2746,4,Good ride,2025-06-08 11:43:00
10655,10655,7668,1180,2,Good ride,2025-04-22 16:06:00
10656,10656,7382,352,1,Smooth trip,2024-10-24 22:50:00
10657,10657,9422,967,1,Good ride,2025-08-23 03:28:00
10658,10658,5697,1723,3,Good ride,2025-04-13 18:45:00
10659,10659,3573,2921,3,Smooth trip,2024-07-09 21:57:00
10660,10660,8850,72,3,Good ride,2024-01-01 12:04:00
10661,10661,7514,1359,5,Good ride,2024-07-10 18:04:00
10662,10662,7025,40,1,Smooth trip,2025-08-26 22:42:00
10663,10663,9903,1990,3,Good ride,2025-08-28 14:06:00
10664,10664,6233,2925,5,Good ride,2025-01-11 17:48:00
10665,10665,8486,2764,4,Smooth trip,2025-11-01 13:52:00
10666,10666,8009,1511,3,Good ride,2024-04-27 12:02:00
10667,10667,4455,1367,5,Good ride,2024-11-21 19:46:00
10668,10668,8470,1321,2,Smooth trip,2024-07-14 22:26:00
10669,10669,3757,791,1,Good ride,2025-04-20 09:10:00
10670,10670,5121,2516,5,Good ride,2025-11-22 03:28:00
10671,10671,9700,2645,1,Smooth trip,2025-05-08 14:00:00
10672,10672,4157,2880,3,Good ride,2024-07-17 02:37:00
10673,10673,5014,2145,3,Good ride,2025-09-07 13:01:00
10674,10674,9510,446,5,Smooth trip,2025-12-03 04:17:00
10675,10675,4235,2435,3,Good ride,2025-06-14 00:25:00
10676,10676,8938,1635,1,Good ride,2025-04-25 17:02:00
10677,10677,8624,276,1,Smooth trip,2024-02-03 22:32:00
10678,10678,7470,568,4,Good ride,2024-10-21 00:17:00
10679,10679,7006,1151,5,Good ride,2024-02-04 07:31:00
10680,10680,6063,2091,1,Smooth trip,2024-06-17 10:58:00
10681,10681,9595,234,5,Good ride,2025-04-07 19:21:00
10682,10682,9917,1634,2,Good ride,2024-09-14 20:33:00
10683,10683,4809,283,2,Smooth trip,2024-09-20 18:50:00
10684,10684,7644,2233,5,Good ride,2025-06-12 02:39:00
10685,10685,6045,312,5,Good ride,2024-03-05 07:17:00
10686,10686,6225,568,2,Smooth trip,2024-04-24 15:45:00
10687,10687,6393,992,4,Good ride,2025-08-05 13:38:00
10688,10688,9580,2791,5,Good ride,2025-10-31 17:21:00
10689,10689,3728,2649,5,Smooth trip,2025-05-26 05:34:00
10690,10690,3898,48,1,Good ride,2025-09-11 01:56:00
10691,10691,3474,674,4,Good ride,2024-11-26 13:09:00
10692,10692,3513,879,5,Smooth trip,2025-12-03 15:28:00
10693,10693,7337,2647,5,Good ride,2025-09-06 10:17:00
10694,10694,7101,2223,1,Good ride,2025-04-17 05:11:00
10695,10695,8631,1623,1,Smooth trip,2025-08-23 09:14:00
10696,10696,9682,880,5,Good ride,2024-12-27 11:31:00
10697,10697,8653,322,1,Good ride,2024-10-12 17:34:00
10698,10698,5637,2849,3,Smooth trip,2024-12-07 09:59:00
10699,10699,3143,2975,2,Good ride,2024-12-04 08:13:00
10700,10700,5979,1871,2,Good ride,2024-10-26 01:00:00
10701,10701,4144,890,4,Smooth trip,2024-02-06 07:21:00
10702,10702,4908,358,1,Good ride,2025-07-12 06:17:00
10703,10703,5774,2570,4,Good ride,2024-09-05 01:23:00
10704,10704,4822,2688,2,Smooth trip,2025-10-30 07:21:00
10705,10705,7444,705,3,Good ride,2025-01-07 09:56:00
10706,10706,9305,2450,5,Good ride,2024-09-05 15:10:00
10707,10707,9712,2458,5,Smooth trip,2024-08-31 18:10:00
10708,10708,3673,1626,2,Good ride,2024-11-26 17:38:00
10709,10709,6539,370,3,Good ride,2025-10-11 18:26:00
10710,10710,7840,1165,3,Smooth trip,2024-01-11 03:45:00
10711,10711,7726,2145,3,Good ride,2025-06-07 17:22:00
10712,10712,6709,730,1,Good ride,2025-08-20 21:37:00
10713,10713,4271,1895,4,Smooth trip,2025-05-10 11:18:00
10714,10714,6695,2630,2,Good ride,2024-04-22 22:47:00
10715,10715,4131,1382,5,Good ride,2025-02-18 00:16:00
10716,10716,6744,1201,4,Smooth trip,2025-05-13 11:44:00
10717,10717,7648,584,5,Good ride,2025-05-28 02:00:00
10718,10718,6140,276,1,Good ride,2025-09-22 06:26:00
10719,10719,3221,1995,2,Smooth trip,2024-10-02 05:01:00
10720,10720,3239,2977,5,Good ride,2025-02-27 03:47:00
10721,10721,3390,2195,5,Good ride,2024-04-22 17:08:00
10722,10722,8221,2626,2,Smooth trip,2024-07-07 21:02:00
10723,10723,6239,2444,4,Good ride,2024-05-21 06:10:00
10724,10724,9757,2935,2,Good ride,2025-06-16 21:09:00
10725,10725,9764,2151,1,Smooth trip,2024-04-26 09:52:00
10726,10726,6275,1032,5,Good ride,2025-04-06 17:18:00
10727,10727,5231,1987,1,Good ride,2025-05-18 07:34:00
10728,10728,6263,1252,1,Smooth trip,2024-02-01 22:39:00
10729,10729,5864,2301,3,Good ride,2024-10-28 15:38:00
10730,10730,9856,1018,1,Good ride,2025-11-27 03:15:00
10731,10731,6478,1856,3,Smooth trip,2024-01-10 20:53:00
10732,10732,8402,1405,5,Good ride,2024-08-02 22:03:00
10733,10733,3713,1212,3,Good ride,2025-06-14 10:02:00
10734,10734,8891,2678,1,Smooth trip,2024-05-07 00:11:00
10735,10735,9849,353,4,Good ride,2024-02-06 14:44:00
10736,10736,9189,2133,1,Good ride,2025-11-25 22:48:00
10737,10737,7541,2726,4,Smooth trip,2024-06-17 00:16:00
10738,10738,8822,1685,4,Good ride,2024-02-16 06:28:00
10739,10739,3099,1253,5,Good ride,2024-11-18 03:10:00
10740,10740,3020,1549,2,Smooth trip,2025-03-07 12:41:00
10741,10741,6224,960,1,Good ride,2025-07-28 19:50:00
10742,10742,7868,1358,2,Good ride,2025-04-08 01:13:00
10743,10743,9575,2110,3,Smooth trip,2024-10-22 00:59:00
10744,10744,3255,782,4,Good ride,2024-12-23 00:36:00
10745,10745,4210,1493,1,Good ride,2024-02-08 18:27:00
10746,10746,7216,2103,5,Smooth trip,2025-02-01 06:29:00
10747,10747,9225,2988,3,Good ride,2024-06-17 01:33:00
10748,10748,7796,1320,3,Good ride,2025-01-12 14:21:00
10749,10749,8472,2769,2,Smooth trip,2025-12-02 20:46:00
10750,10750,3544,715,2,Good ride,2024-09-13 07:52:00
10751,10751,7079,187,2,Good ride,2024-12-09 20:13:00
10752,10752,3766,2334,1,Smooth trip,2024-01-28 06:15:00
10753,10753,3368,2096,4,Good ride,2025-04-19 13:20:00
10754,10754,9100,1849,1,Good ride,2024-05-06 13:57:00
10755,10755,4313,2391,1,Smooth trip,2025-03-29 08:24:00
10756,10756,7420,1614,1,Good ride,2025-11-30 16:10:00
10757,10757,3834,509,2,Good ride,2025-12-25 21:08:00
10758,10758,6789,1084,1,Smooth trip,2025-02-16 02:17:00
10759,10759,3780,1546,2,Good ride,2025-05-15 20:12:00
10760,10760,8749,1765,5,Good ride,2025-02-28 15:08:00
10761,10761,4034,72,4,Smooth trip,2025-08-17 18:31:00
10762,10762,4314,2541,4,Good ride,2024-07-27 13:41:00
10763,10763,6852,1263,2,Good ride,2025-05-23 23:28:00
10764,10764,3736,2866,2,Smooth trip,2025-07-27 09:56:00
10765,10765,5437,2571,5,Good ride,2024-12-25 00:34:00
10766,10766,4718,2293,4,Good ride,2025-10-26 06:09:00
10767,10767,5419,1238,3,Smooth trip,2025-02-25 05:57:00
10768,10768,9369,2876,3,Good ride,2025-11-13 09:13:00
10769,10769,8878,152,5,Good ride,2024-03-31 13:03:00
10770,10770,6067,857,4,Smooth trip,2025-04-17 10:14:00
10771,10771,9633,2824,4,Good ride,2025-09-20 11:37:00
10772,10772,6834,1831,1,Good ride,2024-08-25 19:49:00
10773,10773,8142,2807,1,Smooth trip,2025-05-24 18:14:00
10774,10774,7452,631,3,Good ride,2024-08-04 09:13:00
10775,10775,5765,652,3,Good ride,2025-09-15 16:00:00
10776,10776,5551,1912,5,Smooth trip,2024-10-19 02:07:00
10777,10777,4055,2844,4,Good ride,2024-08-26 19:35:00
10778,10778,5729,2174,4,Good ride,2025-10-25 22:41:00
10779,10779,8471,688,1,Smooth trip,2025-07-13 09:08:00
10780,10780,7161,2975,5,Good ride,2025-12-31 17:56:00
10781,10781,3187,2457,2,Good ride,2025-12-18 09:57:00
10782,10782,3520,1492,5,Smooth trip,2024-08-10 10:52:00
10783,10783,9403,2223,1,Good ride,2024-11-29 04:56:00
10784,10784,6591,2524,4,Good ride,2025-12-24 22:26:00
10785,10785,3179,1295,3,Smooth trip,2024-06-19 02:31:00
10786,10786,8107,887,4,Good ride,2024-10-30 00:35:00
10787,10787,8507,2316,4,Good ride,2025-12-23 05:51:00
