ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
16850,3992,572,2024-09-23 06:24:00,,,49.114518,-99.700208,46.056044,-120.866281,2.70,22.41,1.75,requested,
16851,7790,2543,2025-08-09 21:45:00,2025-08-09 21:45:00,2025-08-09 21:45:00,43.569711,-81.099839,46.600752,-122.349049,16.38,95.93,1.84,completed,
16852,5707,2149,2025-02-03 00:03:00,2025-02-03 00:03:00,2025-02-03 00:03:00,44.302896,-84.800009,47.619836,-89.108342,17.50,59.46,1.88,completed,
16853,4614,72,2025-12-09 20:39:00,2025-12-09 20:39:00,2025-12-09 20:39:00,45.659826,-77.162350,47.455408,-78.558983,42.11,99.24,1.52,completed,
16854,6519,73,2024-04-28 11:56:00,2024-04-28 11:56:00,,45.055243,-95.986496,48.284648,-97.780461,44.00,29.38,2.10,cancelled,Rider cancelled
16855,8521,717,2024-04-03 01:07:00,2024-04-03 01:07:00,2024-04-03 01:07:00,48.295650,-116.794209,44.888805,-110.240425,30.20,65.66,1.79,completed,
16856,8705,1335,2025-01-14 09:46:00,2025-01-14 09:46:00,2025-01-14 09:46:00,46.716440,-103.939200,44.718926,-81.415155,20.97,88.70,1.63,completed,
16857,5022,558,2024-02-17 17:34:00,2024-02-17 17:34:00,2024-02-17 17:34:00,48.710670,-105.581601,46.087141,-95.489352,2.90,107.86,2.28,completed,
16858,7711,240,2025-11-23 19:00:00,2025-11-23 19:00:00,2025-11-23 19:00:00,45.783392,-109.983411,43.640244,-96.644348,33.79,27.76,1.24,completed,
16859,8330,1177,2024-12-15 01:06:00,2024-12-15 01:06:00,2024-12-15 01:06:00,45.011754,-101.538602,44.336522,-99.158043,21.58,45.52,1.42,completed,
16860,5809,2913,2025-12-15 15:46:00,2025-12-15 15:46:00,2025-12-15 15:46:00,47.709957,-119.450915,48.303161,-106.848362,20.74,34.99,1.69,completed,
16861,8061,1801,2024-03-24 12:56:00,2024-03-24 12:56:00,2024-03-24 12:56:00,46.451118,-118.383045,44.141341,-91.364170,44.55,90.30,2.12,completed,
16862,6556,1446,2025-09-24 22:16:00,2025-09-24 22:16:00,2025-09-24 22:16:00,44.566510,-116.421891,47.894415,-87.957666,6.16,145.11,1.52,completed,
16863,4417,315,2025-12-19 11:37:00,2025-12-19 11:37:00,,46.866352,-84.461812,48.772551,-95.380576,16.55,68.34,2.15,cancelled,Rider cancelled
16864,8593,2238,2024-03-29 06:32:00,2024-03-29 06:32:00,2024-03-29 06:32:00,48.690148,-86.590111,47.790320,-91.218474,44.63,95.83,1.71,completed,
16865,3342,1498,2024-05-11 10:22:00,2024-05-11 10:22:00,2024-05-11 10:22:00,44.748961,-118.294419,44.685416,-107.155159,13.47,115.71,1.77,completed,
16866,6019,1685,2025-11-29 06:11:00,2025-11-29 06:11:00,2025-11-29 06:11:00,48.001251,-91.035810,47.087050,-83.848212,27.50,16.58,2.33,completed,
16867,6035,1467,2025-01-03 14:32:00,2025-01-03 14:32:00,2025-01-03 14:32:00,47.704445,-95.330248,47.793346,-121.795277,9.30,9.73,2.41,completed,
16868,3039,2021,2024-04-10 00:27:00,2024-04-10 00:27:00,2024-04-10 00:27:00,48.328862,-106.930371,46.368371,-118.154105,1.04,135.46,1.31,completed,
16869,6532,674,2025-12-21 20:29:00,2025-12-21 20:29:00,2025-12-21 20:29:00,48.539593,-112.796441,45.950394,-95.710763,7.85,29.36,1.75,completed,
16870,9890,1062,2025-12-07 05:23:00,2025-12-07 05:23:00,2025-12-07 05:23:00,46.288410,-91.930235,46.950054,-96.830927,21.01,103.96,2.41,completed,
16871,5759,2749,2025-07-22 05:25:00,,,46.876207,-102.066351,47.520623,-83.213510,12.15,15.86,1.76,requested,
16872,6768,1958,2024-05-19 10:37:00,,,44.764939,-79.581605,44.452729,-86.412126,14.92,129.70,1.25,requested,
16873,9685,1392,2024-06-26 05:47:00,,,48.702726,-113.991734,45.748659,-95.433826,24.77,62.65,1.72,requested,
16874,8142,883,2024-04-03 10:57:00,2024-04-03 10:57:00,2024-04-03 10:57:00,44.275640,-87.447330,46.730704,-89.901976,15.71,24.78,1.90,completed,
16875,7600,1455,2024-11-19 17:41:00,2024-11-19 17:41:00,2024-11-19 17:41:00,44.957427,-84.369007,43.579068,-101.854911,43.78,119.60,2.38,completed,
16876,4625,681,2025-05-27 19:30:00,2025-05-27 19:30:00,2025-05-27 19:30:00,44.950304,-82.453283,47.214365,-86.700674,15.55,31.08,1.63,completed,
16877,6096,1223,2024-07-18 19:50:00,2024-07-18 19:50:00,2024-07-18 19:50:00,48.079547,-82.979995,48.925334,-115.559849,22.79,100.33,2.48,completed,
16878,4563,2838,2024-06-26 07:25:00,,,43.669372,-89.497187,45.646660,-84.090050,22.31,13.02,1.05,requested,
16879,6915,847,2024-03-06 06:10:00,2024-03-06 06:10:00,,44.677800,-77.238477,48.891790,-94.552027,5.56,87.56,2.49,cancelled,Rider cancelled
16880,9330,256,2025-11-14 03:34:00,2025-11-14 03:34:00,2025-11-14 03:34:00,45.581593,-80.588355,44.963566,-89.907306,26.47,47.22,1.69,completed,
16881,8522,2295,2025-01-14 04:30:00,2025-01-14 04:30:00,,48.855844,-111.679603,48.297927,-113.510423,16.51,104.53,1.04,cancelled,Rider cancelled
16882,5198,1390,2025-01-15 09:11:00,2025-01-15 09:11:00,2025-01-15 09:11:00,46.626835,-112.298865,43.722750,-92.518421,26.12,33.36,2.37,completed,
16883,5746,323,2024-01-13 01:22:00,2024-01-13 01:22:00,2024-01-13 01:22:00,49.058314,-98.631928,46.044376,-121.465775,3.60,106.19,1.38,completed,
16884,6346,1871,2025-01-26 02:45:00,,,45.555517,-79.089997,45.192146,-97.094242,32.97,38.10,1.82,requested,
16885,5565,58,2024-11-07 04:46:00,,,47.721881,-87.787564,46.386797,-88.317595,13.64,120.10,2.27,requested,
16886,9816,1386,2024-05-07 00:31:00,2024-05-07 00:31:00,2024-05-07 00:31:00,44.292962,-123.026539,43.805217,-106.229648,12.47,57.02,1.08,completed,
16887,4308,973,2025-05-21 07:06:00,,,43.687528,-120.851150,46.223917,-74.399204,43.54,9.88,1.08,requested,
16888,3286,2239,2024-07-04 11:29:00,2024-07-04 11:29:00,2024-07-04 11:29:00,46.232389,-100.645921,45.108317,-95.839901,29.80,60.99,2.05,completed,
16889,4612,1040,2024-06-02 05:41:00,2024-06-02 05:41:00,2024-06-02 05:41:00,48.531477,-93.880547,46.522378,-76.648089,40.87,111.85,1.76,completed,
16890,8819,900,2025-07-16 09:39:00,,,45.378064,-104.397249,48.946216,-108.277305,39.78,70.28,1.97,requested,
16891,9130,2335,2024-07-17 23:50:00,2024-07-17 23:50:00,,46.658626,-117.604878,47.042975,-109.418422,36.58,93.59,1.63,cancelled,Rider cancelled
16892,5432,2829,2024-05-28 06:10:00,2024-05-28 06:10:00,,44.253832,-94.028052,44.691303,-75.809234,23.82,17.38,1.34,cancelled,Rider cancelled
16893,9330,2273,2024-07-27 03:09:00,,,44.516474,-112.247888,48.997577,-106.487236,40.64,24.70,2.43,requested,
16894,4607,1037,2025-11-25 03:32:00,2025-11-25 03:32:00,2025-11-25 03:32:00,48.236393,-103.312313,44.526327,-117.679558,3.35,140.50,1.95,completed,
16895,6280,397,2024-03-21 12:48:00,2024-03-21 12:48:00,,43.716001,-98.743374,48.716915,-99.760301,23.51,55.81,2.38,cancelled,Rider cancelled
16896,6498,1379,2024-05-03 11:58:00,2024-05-03 11:58:00,2024-05-03 11:58:00,46.332346,-77.670871,45.272598,-92.077045,39.56,128.98,2.17,completed,
16897,9916,557,2025-10-15 23:37:00,2025-10-15 23:37:00,2025-10-15 23:37:00,44.267970,-82.245772,44.581129,-105.390774,37.30,17.80,1.23,completed,
16898,8059,550,2025-04-13 02:11:00,2025-04-13 02:11:00,2025-04-13 02:11:00,48.202234,-85.882140,48.773971,-119.612483,36.58,35.41,1.52,completed,
16899,9088,1720,2025-04-01 21:11:00,2025-04-01 21:11:00,2025-04-01 21:11:00,44.980320,-96.101978,46.822991,-84.794255,42.28,126.24,1.84,completed,
16900,4060,1036,2024-03-21 23:01:00,2024-03-21 23:01:00,,45.907026,-103.439486,45.942481,-86.644497,29.67,106.96,1.66,cancelled,Rider cancelled
16901,3341,2938,2024-02-22 11:37:00,2024-02-22 11:37:00,2024-02-22 11:37:00,44.989891,-105.647284,46.339348,-109.382838,12.73,24.52,2.38,completed,
16902,9027,1681,2025-01-19 01:42:00,2025-01-19 01:42:00,2025-01-19 01:42:00,47.179912,-108.655772,47.887757,-119.949184,22.79,72.61,2.19,completed,
16903,6873,1764,2025-05-22 14:39:00,2025-05-22 14:39:00,2025-05-22 14:39:00,48.791475,-99.278785,44.269279,-106.426665,2.35,55.42,1.72,completed,
16904,3095,672,2025-02-18 07:20:00,2025-02-18 07:20:00,2025-02-18 07:20:00,44.426750,-105.363101,46.631922,-122.622553,19.57,32.35,1.62,completed,
16905,9799,1098,2025-06-03 20:40:00,2025-06-03 20:40:00,2025-06-03 20:40:00,46.564121,-91.251752,46.247682,-117.059755,26.84,54.72,1.65,completed,
16906,8542,1128,2025-05-25 10:36:00,2025-05-25 10:36:00,2025-05-25 10:36:00,43.680972,-97.515070,43.797941,-108.109635,27.35,99.88,2.48,completed,
16907,5072,995,2025-09-01 02:37:00,2025-09-01 02:37:00,2025-09-01 02:37:00,47.106229,-81.536953,46.719785,-93.622091,15.91,53.69,1.20,completed,
16908,6848,1924,2025-11-08 10:29:00,2025-11-08 10:29:00,2025-11-08 10:29:00,44.899198,-121.104461,44.864364,-74.690601,26.30,100.29,1.37,completed,
16909,3630,2903,2024-01-06 23:36:00,2024-01-06 23:36:00,,45.603819,-122.042921,49.053482,-81.762271,31.50,120.65,1.02,cancelled,Rider cancelled
16910,8373,1120,2024-01-28 23:50:00,2024-01-28 23:50:00,2024-01-28 23:50:00,44.851455,-112.901327,48.001655,-83.452555,20.91,25.73,2.36,completed,
16911,7092,173,2024-06-19 02:06:00,2024-06-19 02:06:00,2024-06-19 02:06:00,47.825603,-101.604349,45.452743,-121.939537,9.90,49.27,1.56,completed,
16912,9766,2456,2024-02-27 14:44:00,2024-02-27 14:44:00,2024-02-27 14:44:00,43.670625,-85.869958,44.745539,-77.636582,38.94,133.72,1.46,completed,
16913,3519,2403,2025-10-12 03:58:00,2025-10-12 03:58:00,2025-10-12 03:58:00,47.858519,-77.177224,44.829040,-98.838739,44.55,49.36,1.29,completed,
16914,9932,943,2024-02-29 19:56:00,2024-02-29 19:56:00,,46.132082,-110.480039,45.790161,-111.447210,3.15,82.98,2.30,cancelled,Rider cancelled
16915,8326,698,2025-12-02 01:05:00,2025-12-02 01:05:00,,46.816712,-114.414978,44.039496,-103.726494,14.55,39.21,2.27,cancelled,Rider cancelled
16916,8763,2848,2024-01-22 14:02:00,2024-01-22 14:02:00,2024-01-22 14:02:00,49.171342,-83.180944,49.011517,-122.751246,15.99,127.49,1.66,completed,
16917,7139,1984,2024-01-09 19:43:00,2024-01-09 19:43:00,2024-01-09 19:43:00,46.997172,-104.848077,48.217172,-77.361381,40.56,127.57,1.91,completed,
16918,9401,2162,2025-02-22 02:39:00,2025-02-22 02:39:00,2025-02-22 02:39:00,45.650897,-93.139990,46.541918,-109.263441,44.14,10.89,2.07,completed,
16919,3192,1288,2024-10-08 15:54:00,2024-10-08 15:54:00,2024-10-08 15:54:00,48.544839,-75.970743,47.390630,-108.496412,10.22,102.58,1.17,completed,
16920,5766,721,2024-12-24 14:17:00,2024-12-24 14:17:00,2024-12-24 14:17:00,47.246857,-79.159558,45.880819,-93.795881,7.52,133.25,2.38,completed,
16921,3640,295,2024-06-21 08:53:00,2024-06-21 08:53:00,2024-06-21 08:53:00,44.857993,-122.192118,47.325640,-117.997977,13.89,131.84,2.24,completed,
16922,6689,1013,2024-12-08 10:33:00,2024-12-08 10:33:00,2024-12-08 10:33:00,46.429969,-112.422427,47.760623,-118.822575,16.36,101.15,1.61,completed,
16923,3521,1060,2024-11-20 23:54:00,2024-11-20 23:54:00,2024-11-20 23:54:00,44.050536,-80.913596,46.029874,-74.563035,37.40,43.20,1.24,completed,
16924,5229,863,2024-10-07 06:37:00,2024-10-07 06:37:00,2024-10-07 06:37:00,44.450038,-119.390091,48.702980,-84.468527,27.68,52.54,2.07,completed,
16925,8773,2374,2025-04-04 17:52:00,2025-04-04 17:52:00,2025-04-04 17:52:00,48.179708,-105.659909,47.273063,-110.179600,17.28,66.08,2.26,completed,
16926,8435,2457,2024-05-07 22:43:00,2024-05-07 22:43:00,,43.792820,-83.735684,46.139759,-102.631021,35.84,38.48,1.89,cancelled,Rider cancelled
16927,5449,2416,2025-07-25 20:37:00,2025-07-25 20:37:00,2025-07-25 20:37:00,44.937196,-79.765287,48.160110,-97.600487,3.37,15.74,1.78,completed,
16928,9392,1003,2024-02-07 22:37:00,2024-02-07 22:37:00,2024-02-07 22:37:00,43.904379,-111.778348,47.716882,-93.101763,27.90,94.16,1.76,completed,
16929,3704,2651,2024-09-19 07:44:00,2024-09-19 07:44:00,2024-09-19 07:44:00,46.601544,-118.586603,47.047999,-108.861858,18.05,142.39,1.20,completed,
16930,5216,697,2024-06-17 10:57:00,2024-06-17 10:57:00,2024-06-17 10:57:00,44.965000,-74.478807,45.481876,-102.847566,26.90,75.15,2.15,completed,
16931,3716,349,2025-08-01 20:14:00,,,45.020594,-97.355727,48.526709,-115.128135,24.71,111.04,2.37,requested,
16932,5625,1842,2024-11-10 16:29:00,2024-11-10 16:29:00,2024-11-10 16:29:00,46.498481,-96.188753,44.196956,-111.096774,14.61,123.28,1.10,completed,
16933,4454,2300,2024-11-25 14:40:00,2024-11-25 14:40:00,2024-11-25 14:40:00,44.586905,-112.562125,44.408861,-102.402764,26.83,53.54,1.66,completed,
16934,7139,1897,2025-11-10 12:19:00,2025-11-10 12:19:00,2025-11-10 12:19:00,48.162733,-104.509018,48.508489,-76.624004,9.32,136.01,2.07,completed,
16935,7671,600,2025-05-23 00:56:00,2025-05-23 00:56:00,2025-05-23 00:56:00,44.058894,-99.419828,46.780163,-117.106357,39.93,34.17,1.37,completed,
16936,9634,1326,2024-02-10 03:39:00,2024-02-10 03:39:00,,46.082487,-82.864820,46.347714,-75.486177,34.49,106.71,1.12,cancelled,Rider cancelled
16937,9306,1302,2025-06-24 01:22:00,2025-06-24 01:22:00,2025-06-24 01:22:00,45.326413,-84.484666,44.746303,-121.050703,32.59,8.51,2.34,completed,
16938,7228,2488,2025-01-09 06:20:00,2025-01-09 06:20:00,,43.816017,-115.401244,47.303888,-119.277890,19.66,80.96,1.87,cancelled,Rider cancelled
16939,4691,120,2024-11-24 16:36:00,,,48.888423,-86.958926,44.505186,-99.870261,16.56,140.65,1.33,requested,
16940,5376,2270,2024-12-27 12:26:00,2024-12-27 12:26:00,2024-12-27 12:26:00,48.977847,-82.533627,43.601033,-92.031102,38.08,69.98,1.91,completed,
16941,4737,209,2024-06-21 09:22:00,2024-06-21 09:22:00,2024-06-21 09:22:00,47.561682,-88.587284,49.132747,-94.302588,7.13,62.92,1.29,completed,
16942,7626,1921,2024-02-06 15:41:00,2024-02-06 15:41:00,2024-02-06 15:41:00,45.974602,-103.337519,46.087657,-95.840220,9.94,39.84,1.22,completed,
16943,9054,569,2025-11-13 01:43:00,2025-11-13 01:43:00,2025-11-13 01:43:00,44.215544,-112.079153,46.745311,-102.952234,35.70,32.84,2.16,completed,
16944,7327,1451,2024-03-26 00:24:00,2024-03-26 00:24:00,,47.349872,-92.381652,43.512121,-103.049381,3.52,117.34,1.34,cancelled,Rider cancelled
16945,3846,548,2025-05-17 14:29:00,2025-05-17 14:29:00,2025-05-17 14:29:00,44.842695,-91.002976,43.820390,-119.918078,20.93,111.33,2.40,completed,
16946,5224,2131,2024-05-04 14:04:00,2024-05-04 14:04:00,2024-05-04 14:04:00,47.480039,-88.427657,46.816585,-106.755484,2.96,44.76,1.93,completed,
16947,6115,1490,2025-05-31 22:02:00,2025-05-31 22:02:00,2025-05-31 22:02:00,46.988804,-121.840654,44.603453,-121.814363,2.06,25.73,2.23,completed,
16948,4722,2028,2025-04-03 08:58:00,2025-04-03 08:58:00,2025-04-03 08:58:00,47.938023,-102.425071,43.964044,-104.077863,22.60,128.40,1.20,completed,
16949,8878,2022,2025-09-29 19:46:00,2025-09-29 19:46:00,2025-09-29 19:46:00,48.190186,-108.885294,44.201995,-99.457467,19.51,29.36,2.03,completed,
16950,4896,144,2024-04-11 21:34:00,2024-04-11 21:34:00,2024-04-11 21:34:00,46.626893,-74.328491,46.241241,-74.608258,20.76,144.21,1.56,completed,
16951,4131,2691,2024-06-14 11:12:00,2024-06-14 11:12:00,2024-06-14 11:12:00,46.728403,-78.995125,46.233551,-102.025106,29.76,73.95,1.82,completed,
16952,3711,69,2024-07-07 12:51:00,2024-07-07 12:51:00,2024-07-07 12:51:00,43.513620,-105.543308,47.265991,-82.025690,39.32,82.19,1.16,completed,
16953,7743,735,2025-04-06 03:52:00,2025-04-06 03:52:00,2025-04-06 03:52:00,44.445240,-107.376107,49.155746,-106.727959,24.62,127.84,2.50,completed,
16954,4316,2,2024-06-25 07:18:00,2024-06-25 07:18:00,,46.262363,-87.659900,48.585903,-103.132447,44.86,106.06,2.25,cancelled,Rider cancelled
16955,7341,695,2025-06-26 15:41:00,2025-06-26 15:41:00,2025-06-26 15:41:00,47.462832,-78.864870,48.926427,-103.469331,1.22,103.49,1.41,completed,
16956,4510,156,2024-05-22 20:28:00,2024-05-22 20:28:00,2024-05-22 20:28:00,46.623636,-116.116398,47.445848,-102.505237,31.80,45.59,1.43,completed,
16957,9980,2897,2024-06-13 04:10:00,,,46.250434,-94.696414,44.899997,-87.273502,8.65,145.31,1.72,requested,
16958,6222,1023,2024-06-12 18:15:00,2024-06-12 18:15:00,2024-06-12 18:15:00,48.431278,-110.197064,46.659274,-121.594263,36.05,26.44,1.04,completed,
16959,7425,2398,2024-02-20 07:22:00,2024-02-20 07:22:00,2024-02-20 07:22:00,46.683274,-74.239201,45.843117,-121.198931,40.89,123.87,2.01,completed,
16960,5827,1802,2025-09-19 03:42:00,2025-09-19 03:42:00,,47.795568,-110.667606,46.062381,-79.507548,10.88,57.28,1.77,cancelled,Rider cancelled
16961,9743,1374,2025-08-10 13:36:00,2025-08-10 13:36:00,2025-08-10 13:36:00,45.611111,-82.558635,49.115064,-76.312151,35.05,51.29,2.45,completed,
16962,8290,603,2025-07-28 00:09:00,2025-07-28 00:09:00,2025-07-28 00:09:00,47.272775,-75.861978,44.893085,-87.990567,13.05,136.87,2.29,completed,
16963,5552,2893,2025-05-29 04:00:00,2025-05-29 04:00:00,2025-05-29 04:00:00,46.623348,-83.059919,47.402905,-110.915454,36.88,53.82,2.40,completed,
16964,4823,1204,2024-09-02 11:26:00,2024-09-02 11:26:00,2024-09-02 11:26:00,46.538936,-112.323703,43.761006,-81.768049,9.31,25.81,1.30,completed,
16965,5522,1268,2025-11-21 22:35:00,2025-11-21 22:35:00,,44.716247,-74.437026,44.638004,-76.186822,2.12,40.11,2.25,cancelled,Rider cancelled
16966,6897,1060,2024-01-22 23:45:00,2024-01-22 23:45:00,2024-01-22 23:45:00,43.974194,-98.487627,43.744859,-116.615006,1.05,117.95,1.47,completed,
16967,8734,166,2024-08-21 09:53:00,2024-08-21 09:53:00,2024-08-21 09:53:00,45.072752,-100.708201,47.413206,-116.048561,38.18,48.87,1.11,completed,
16968,8245,1278,2025-09-01 04:00:00,2025-09-01 04:00:00,,48.500130,-89.115464,49.040117,-108.785993,24.37,14.96,1.76,cancelled,Rider cancelled
16969,7041,2522,2025-09-02 23:08:00,2025-09-02 23:08:00,2025-09-02 23:08:00,48.234676,-108.377862,43.648694,-78.331368,20.69,135.21,1.72,completed,
16970,5535,247,2025-12-28 01:26:00,2025-12-28 01:26:00,2025-12-28 01:26:00,43.968556,-77.931093,43.998099,-116.670757,44.79,94.21,2.35,completed,
16971,3212,1212,2025-04-17 13:45:00,2025-04-17 13:45:00,2025-04-17 13:45:00,43.771536,-92.914918,47.516527,-83.173511,9.23,142.64,2.25,completed,
16972,9200,1680,2024-01-14 15:05:00,2024-01-14 15:05:00,2024-01-14 15:05:00,46.845845,-81.525480,47.090633,-86.049360,24.20,13.76,1.58,completed,
16973,7306,2199,2024-03-20 16:54:00,2024-03-20 16:54:00,2024-03-20 16:54:00,45.252468,-77.231657,45.624674,-82.738545,11.33,42.93,1.76,completed,
16974,3754,226,2025-11-25 01:30:00,2025-11-25 01:30:00,2025-11-25 01:30:00,47.675615,-78.999391,46.434507,-105.009269,26.60,97.81,2.09,completed,
16975,7859,1616,2025-05-06 15:43:00,2025-05-06 15:43:00,,43.653010,-84.598509,45.362526,-109.094058,19.29,36.29,1.12,cancelled,Rider cancelled
16976,9494,2552,2025-05-08 17:18:00,,,46.806505,-82.541196,43.506242,-113.084202,9.99,81.14,1.54,requested,
16977,3261,2001,2024-10-07 23:28:00,2024-10-07 23:28:00,2024-10-07 23:28:00,46.737882,-75.770669,44.970433,-98.009860,39.27,142.20,1.41,completed,
16978,8093,1095,2024-11-28 21:23:00,2024-11-28 21:23:00,2024-11-28 21:23:00,44.103772,-91.313753,44.869810,-80.905204,16.19,90.18,1.57,completed,
16979,5678,2009,2025-07-20 05:09:00,2025-07-20 05:09:00,2025-07-20 05:09:00,47.286297,-77.997044,45.217007,-122.505190,41.69,27.78,2.00,completed,
16980,8981,2697,2024-02-26 10:32:00,2024-02-26 10:32:00,,44.990253,-100.297864,43.570875,-94.351489,30.53,130.04,1.64,cancelled,Rider cancelled
16981,3169,1793,2024-04-15 09:35:00,2024-04-15 09:35:00,2024-04-15 09:35:00,43.898399,-89.218308,48.284474,-99.472874,40.62,114.97,1.69,completed,
16982,6521,1706,2025-04-05 07:35:00,2025-04-05 07:35:00,,45.298208,-111.705546,45.747372,-115.907820,10.93,132.41,1.17,cancelled,Rider cancelled
16983,4354,2976,2024-12-30 10:48:00,2024-12-30 10:48:00,2024-12-30 10:48:00,45.378498,-108.214011,45.633238,-100.510412,13.90,102.19,1.63,completed,
16984,7294,518,2025-12-26 16:09:00,2025-12-26 16:09:00,2025-12-26 16:09:00,46.961692,-114.412933,45.640421,-77.703751,2.52,61.41,1.27,completed,
16985,6179,818,2025-10-08 14:22:00,2025-10-08 14:22:00,2025-10-08 14:22:00,46.058173,-94.063305,48.794674,-101.706473,20.68,50.26,1.79,completed,
16986,5410,1003,2024-05-30 04:58:00,2024-05-30 04:58:00,2024-05-30 04:58:00,43.842406,-121.221707,44.926417,-91.404967,31.27,115.28,2.05,completed,
16987,9835,398,2025-08-30 01:40:00,2025-08-30 01:40:00,2025-08-30 01:40:00,47.331315,-82.609303,46.095215,-82.826183,33.87,22.97,1.43,completed,
16988,7004,1069,2024-11-14 01:58:00,2024-11-14 01:58:00,2024-11-14 01:58:00,45.177133,-107.117538,44.653693,-95.717670,2.27,142.67,2.32,completed,
16989,3166,2034,2024-05-14 06:50:00,2024-05-14 06:50:00,2024-05-14 06:50:00,47.838616,-94.016580,46.290221,-90.131556,35.33,16.35,1.51,completed,
16990,7228,2688,2024-07-18 21:21:00,2024-07-18 21:21:00,,47.911375,-122.625080,48.379635,-88.555604,28.54,20.11,1.91,cancelled,Rider cancelled
16991,3212,2159,2025-06-13 03:59:00,2025-06-13 03:59:00,2025-06-13 03:59:00,47.365890,-93.222492,43.772639,-114.982907,13.26,64.83,1.00,completed,
16992,7159,1419,2024-11-29 02:50:00,,,48.262925,-84.729006,46.755094,-107.026193,23.18,109.01,1.80,requested,
16993,4168,1743,2025-06-03 02:14:00,2025-06-03 02:14:00,2025-06-03 02:14:00,45.696193,-97.609291,44.930618,-107.424746,3.95,55.27,1.22,completed,
16994,4032,2730,2025-02-01 11:20:00,2025-02-01 11:20:00,2025-02-01 11:20:00,48.955701,-117.378282,46.140899,-83.486197,41.40,40.02,2.32,completed,
16995,6028,2206,2024-12-03 04:18:00,2024-12-03 04:18:00,2024-12-03 04:18:00,48.684661,-110.258242,47.300312,-101.734680,33.52,111.29,1.93,completed,
16996,9834,335,2024-02-19 18:23:00,2024-02-19 18:23:00,2024-02-19 18:23:00,44.051731,-101.943091,44.922880,-80.307830,22.64,74.25,1.02,completed,
16997,4390,1395,2025-01-09 07:24:00,2025-01-09 07:24:00,,45.589088,-108.421488,48.581830,-117.839221,20.28,88.41,2.22,cancelled,Rider cancelled
16998,9857,2194,2025-06-11 21:24:00,2025-06-11 21:24:00,2025-06-11 21:24:00,47.367346,-77.569403,45.060952,-74.727915,42.61,86.84,1.33,completed,
16999,6956,1788,2025-11-13 04:55:00,2025-11-13 04:55:00,2025-11-13 04:55:00,44.372258,-85.467080,47.504477,-74.930389,43.53,50.28,1.12,completed,
17000,6359,674,2025-06-16 13:28:00,2025-06-16 13:28:00,2025-06-16 13:28:00,47.427141,-97.524139,48.487432,-116.051322,18.70,87.08,2.12,completed,
17001,4491,1790,2024-04-25 14:35:00,2024-04-25 14:35:00,2024-04-25 14:35:00,47.604053,-110.561547,46.263359,-94.727327,38.25,133.32,1.69,completed,
17002,5716,815,2025-07-17 17:38:00,2025-07-17 17:38:00,2025-07-17 17:38:00,45.428539,-74.528758,44.982330,-117.853645,34.88,106.22,2.43,completed,
17003,8767,784,2024-12-28 03:10:00,2024-12-28 03:10:00,,45.453947,-111.700576,48.651550,-103.598611,20.98,12.01,1.35,cancelled,Rider cancelled
17004,6697,1727,2024-12-09 12:54:00,2024-12-09 12:54:00,2024-12-09 12:54:00,48.255060,-75.651983,45.321562,-86.452226,16.10,140.02,1.63,completed,
17005,5048,1530,2025-07-22 22:45:00,2025-07-22 22:45:00,2025-07-22 22:45:00,45.895954,-95.347567,43.894996,-98.585208,17.34,96.77,2.21,completed,
17006,6856,887,2024-09-08 01:16:00,2024-09-08 01:16:00,2024-09-08 01:16:00,46.173635,-93.652427,44.689354,-90.130677,40.67,107.71,1.98,completed,
17007,9087,69,2024-12-09 18:21:00,2024-12-09 18:21:00,2024-12-09 18:21:00,48.139387,-94.306448,44.656422,-82.278333,40.58,108.98,1.76,completed,
17008,7528,2358,2024-03-22 10:18:00,2024-03-22 10:18:00,,46.688455,-91.868554,45.087861,-74.017770,30.87,91.24,1.96,cancelled,Rider cancelled
17009,9959,2991,2025-07-31 10:54:00,2025-07-31 10:54:00,2025-07-31 10:54:00,45.262516,-88.947062,49.080780,-97.077491,36.45,59.00,1.63,completed,
17010,5698,2354,2025-07-21 08:22:00,2025-07-21 08:22:00,2025-07-21 08:22:00,44.166790,-98.360291,47.696996,-92.313524,29.29,132.85,1.10,completed,
17011,7179,643,2024-03-06 01:19:00,2024-03-06 01:19:00,2024-03-06 01:19:00,48.216221,-90.928945,47.953757,-100.380491,38.79,76.73,1.01,completed,
17012,4906,1586,2024-06-30 17:12:00,2024-06-30 17:12:00,2024-06-30 17:12:00,47.670295,-77.967772,47.803141,-117.093530,38.79,91.72,1.79,completed,
17013,4675,2846,2024-02-04 21:04:00,2024-02-04 21:04:00,2024-02-04 21:04:00,47.241621,-94.615417,45.177096,-89.857199,21.78,33.95,1.77,completed,
17014,3021,2705,2024-06-17 01:54:00,2024-06-17 01:54:00,2024-06-17 01:54:00,47.754689,-90.306505,47.077030,-101.131299,6.76,90.32,1.76,completed,
17015,8693,732,2025-11-28 09:24:00,2025-11-28 09:24:00,2025-11-28 09:24:00,49.109283,-122.903403,48.069868,-98.060667,18.71,136.18,1.49,completed,
17016,4588,2705,2025-01-28 16:54:00,2025-01-28 16:54:00,2025-01-28 16:54:00,47.292976,-87.472457,44.103712,-102.354985,32.88,18.26,1.89,completed,
